"","version","version_season","season_name","season","episode","day","tribe_status","tribe","castaway","immunity","vote","vote_event","vote_event_outcome","split_vote","nullified","tie","voted_out","order","vote_order","castaway_id","vote_id","voted_out_id","sog_id","challenge_id"
"1311","US","US14","Survivor: Fiji",14,1,3,"Original","Ravu","Erica",NA,"Yau-Man",NA,NA,NA,FALSE,FALSE,"Jessica",1,1,"US0204","US0218","US0203",1,1
"1312","US","US14","Survivor: Fiji",14,1,3,"Original","Ravu","Sylvia","Removed from tribal",NA,"Exiled","Removed from tribal",NA,FALSE,FALSE,"Jessica",1,1,"US0205",NA,"US0203",1,1
"1313","US","US14","Survivor: Fiji",14,1,3,"Original","Ravu","Rita",NA,"Jessica",NA,NA,NA,FALSE,FALSE,"Jessica",1,1,"US0208","US0203","US0203",1,1
"1314","US","US14","Survivor: Fiji",14,1,3,"Original","Ravu","Anthony",NA,"Jessica",NA,NA,NA,FALSE,FALSE,"Jessica",1,1,"US0209","US0203","US0203",1,1
"1315","US","US14","Survivor: Fiji",14,1,3,"Original","Ravu","Rocky",NA,"Mookie",NA,NA,NA,FALSE,FALSE,"Jessica",1,1,"US0210","US0214","US0203",1,1
"1316","US","US14","Survivor: Fiji",14,1,3,"Original","Ravu","Michelle",NA,"Jessica",NA,NA,NA,FALSE,FALSE,"Jessica",1,1,"US0212","US0203","US0203",1,1
"1317","US","US14","Survivor: Fiji",14,1,3,"Original","Ravu","Mookie",NA,"Jessica",NA,NA,NA,FALSE,FALSE,"Jessica",1,1,"US0214","US0203","US0203",1,1
"1318","US","US14","Survivor: Fiji",14,1,3,"Original","Ravu","Yau-Man",NA,"Jessica",NA,NA,NA,FALSE,FALSE,"Jessica",1,1,"US0218","US0203","US0203",1,1
"1319","US","US14","Survivor: Fiji",14,1,3,"Original","Ravu","Earl",NA,"Jessica",NA,NA,NA,FALSE,FALSE,"Jessica",1,1,"US0221","US0203","US0203",1,1
"1320","US","US14","Survivor: Fiji",14,2,6,"Original","Ravu","Erica",NA,"Sylvia",NA,NA,NA,FALSE,FALSE,"Erica",2,1,"US0204","US0205","US0204",2,2
"1321","US","US14","Survivor: Fiji",14,2,6,"Original","Ravu","Sylvia",NA,"Erica",NA,NA,NA,FALSE,FALSE,"Erica",2,1,"US0205","US0204","US0204",2,2
"1322","US","US14","Survivor: Fiji",14,2,6,"Original","Ravu","Rita",NA,"Erica",NA,NA,NA,FALSE,FALSE,"Erica",2,1,"US0208","US0204","US0204",2,2
"1323","US","US14","Survivor: Fiji",14,2,6,"Original","Ravu","Anthony",NA,"Sylvia",NA,NA,NA,FALSE,FALSE,"Erica",2,1,"US0209","US0205","US0204",2,2
"1324","US","US14","Survivor: Fiji",14,2,6,"Original","Ravu","Rocky",NA,"Erica",NA,NA,NA,FALSE,FALSE,"Erica",2,1,"US0210","US0204","US0204",2,2
"1325","US","US14","Survivor: Fiji",14,2,6,"Original","Ravu","Michelle",NA,"Erica",NA,NA,NA,FALSE,FALSE,"Erica",2,1,"US0212","US0204","US0204",2,2
"1326","US","US14","Survivor: Fiji",14,2,6,"Original","Ravu","Mookie",NA,"Erica",NA,NA,NA,FALSE,FALSE,"Erica",2,1,"US0214","US0204","US0204",2,2
"1327","US","US14","Survivor: Fiji",14,2,6,"Original","Ravu","Yau-Man",NA,"Erica",NA,NA,NA,FALSE,FALSE,"Erica",2,1,"US0218","US0204","US0204",2,2
"1328","US","US14","Survivor: Fiji",14,2,6,"Original","Ravu","Earl","Removed from tribal",NA,"Exiled","Removed from tribal",NA,FALSE,FALSE,"Erica",2,1,"US0221",NA,"US0204",2,2
"1329","US","US14","Survivor: Fiji",14,3,8,"Original","Ravu","Sylvia",NA,"Anthony",NA,NA,NA,FALSE,FALSE,"Sylvia",3,1,"US0205","US0209","US0205",3,4
"1330","US","US14","Survivor: Fiji",14,3,8,"Original","Ravu","Rita",NA,"Earl",NA,NA,NA,FALSE,FALSE,"Sylvia",3,1,"US0208","US0221","US0205",3,4
"1331","US","US14","Survivor: Fiji",14,3,8,"Original","Ravu","Anthony",NA,"Sylvia",NA,NA,NA,FALSE,FALSE,"Sylvia",3,1,"US0209","US0205","US0205",3,4
"1332","US","US14","Survivor: Fiji",14,3,8,"Original","Ravu","Rocky",NA,"Anthony",NA,NA,NA,FALSE,FALSE,"Sylvia",3,1,"US0210","US0209","US0205",3,4
"1333","US","US14","Survivor: Fiji",14,3,8,"Original","Ravu","Michelle",NA,"Sylvia",NA,NA,NA,FALSE,FALSE,"Sylvia",3,1,"US0212","US0205","US0205",3,4
"1334","US","US14","Survivor: Fiji",14,3,8,"Original","Ravu","Mookie",NA,"Anthony",NA,NA,NA,FALSE,FALSE,"Sylvia",3,1,"US0214","US0209","US0205",3,4
"1335","US","US14","Survivor: Fiji",14,3,8,"Original","Ravu","Yau-Man",NA,"Sylvia",NA,NA,NA,FALSE,FALSE,"Sylvia",3,1,"US0218","US0205","US0205",3,4
"1336","US","US14","Survivor: Fiji",14,3,8,"Original","Ravu","Earl",NA,"Sylvia",NA,NA,NA,FALSE,FALSE,"Sylvia",3,1,"US0221","US0205","US0205",3,4
"1337","US","US14","Survivor: Fiji",14,4,11,"Original","Moto","Liliana",NA,"Cassandra",NA,NA,NA,FALSE,FALSE,"Liliana",5,1,"US0207","US0220","US0207",5,6
"1338","US","US14","Survivor: Fiji",14,4,11,"Original","Moto","Lisi",NA,"Liliana",NA,NA,NA,FALSE,FALSE,"Liliana",5,1,"US0211","US0207","US0207",5,6
"1339","US","US14","Survivor: Fiji",14,4,11,"Original","Moto","Edgardo",NA,"Liliana",NA,NA,NA,FALSE,FALSE,"Liliana",5,1,"US0213","US0207","US0207",5,6
"1340","US","US14","Survivor: Fiji",14,4,11,"Original","Moto","Alex",NA,"Liliana",NA,NA,NA,FALSE,FALSE,"Liliana",5,1,"US0215","US0207","US0207",5,6
"1341","US","US14","Survivor: Fiji",14,4,11,"Original","Moto","Stacy",NA,"Liliana",NA,NA,NA,FALSE,FALSE,"Liliana",5,1,"US0216","US0207","US0207",5,6
"1342","US","US14","Survivor: Fiji",14,4,11,"Original","Moto","Boo",NA,"Liliana",NA,NA,NA,FALSE,FALSE,"Liliana",5,1,"US0217","US0207","US0207",5,6
"1343","US","US14","Survivor: Fiji",14,4,11,"Original","Moto","Dreamz",NA,"Liliana",NA,NA,NA,FALSE,FALSE,"Liliana",5,1,"US0219","US0207","US0207",5,6
"1344","US","US14","Survivor: Fiji",14,4,11,"Original","Moto","Cassandra",NA,"Lisi",NA,NA,NA,FALSE,FALSE,"Liliana",5,1,"US0220","US0211","US0207",5,6
"1345","US","US14","Survivor: Fiji",14,5,14,"Original","Ravu","Rita",NA,"Anthony",NA,NA,NA,FALSE,FALSE,"Rita",6,1,"US0208","US0209","US0208",6,8
"1346","US","US14","Survivor: Fiji",14,5,14,"Original","Ravu","Anthony",NA,"Rita",NA,NA,NA,FALSE,FALSE,"Rita",6,1,"US0209","US0208","US0208",6,8
"1347","US","US14","Survivor: Fiji",14,5,14,"Original","Ravu","Rocky",NA,"Rita",NA,NA,NA,FALSE,FALSE,"Rita",6,1,"US0210","US0208","US0208",6,8
"1348","US","US14","Survivor: Fiji",14,5,14,"Original","Ravu","Michelle",NA,"Anthony",NA,NA,NA,FALSE,FALSE,"Rita",6,1,"US0212","US0209","US0208",6,8
"1349","US","US14","Survivor: Fiji",14,5,14,"Original","Ravu","Mookie",NA,"Rita",NA,NA,NA,FALSE,FALSE,"Rita",6,1,"US0214","US0208","US0208",6,8
"1350","US","US14","Survivor: Fiji",14,5,14,"Original","Ravu","Yau-Man",NA,"Rita",NA,NA,NA,FALSE,FALSE,"Rita",6,1,"US0218","US0208","US0208",6,8
"1351","US","US14","Survivor: Fiji",14,5,14,"Original","Ravu","Earl",NA,"Rita",NA,NA,NA,FALSE,FALSE,"Rita",6,1,"US0221","US0208","US0208",6,8
"1352","US","US14","Survivor: Fiji",14,6,16,"Swapped","Ravu","Anthony",NA,"Rocky",NA,NA,NA,FALSE,FALSE,"Anthony",7,1,"US0209","US0210","US0209",7,9
"1353","US","US14","Survivor: Fiji",14,6,16,"Swapped","Ravu","Rocky",NA,"Anthony",NA,NA,NA,FALSE,FALSE,"Anthony",7,1,"US0210","US0209","US0209",7,9
"1354","US","US14","Survivor: Fiji",14,6,16,"Swapped","Ravu","Lisi","Removed from tribal",NA,"Exiled","Removed from tribal",NA,FALSE,FALSE,"Anthony",7,1,"US0211",NA,"US0209",7,9
"1355","US","US14","Survivor: Fiji",14,6,16,"Swapped","Ravu","Edgardo",NA,"Anthony",NA,NA,NA,FALSE,FALSE,"Anthony",7,1,"US0213","US0209","US0209",7,9
"1356","US","US14","Survivor: Fiji",14,6,16,"Swapped","Ravu","Mookie",NA,"Anthony",NA,NA,NA,FALSE,FALSE,"Anthony",7,1,"US0214","US0209","US0209",7,9
"1357","US","US14","Survivor: Fiji",14,6,16,"Swapped","Ravu","Alex",NA,"Anthony",NA,NA,NA,FALSE,FALSE,"Anthony",7,1,"US0215","US0209","US0209",7,9
"1358","US","US14","Survivor: Fiji",14,6,16,"Swapped","Ravu","Dreamz",NA,"Anthony",NA,NA,NA,FALSE,FALSE,"Anthony",7,1,"US0219","US0209","US0209",7,9
"1359","US","US14","Survivor: Fiji",14,7,19,"Swapped","Ravu","Rocky",NA,"Lisi",NA,NA,NA,FALSE,FALSE,"Rocky",8,1,"US0210","US0211","US0210",8,11
"1360","US","US14","Survivor: Fiji",14,7,19,"Swapped","Ravu","Lisi",NA,"Rocky",NA,NA,NA,FALSE,FALSE,"Rocky",8,1,"US0211","US0210","US0210",8,11
"1361","US","US14","Survivor: Fiji",14,7,19,"Swapped","Ravu","Edgardo",NA,"Rocky",NA,NA,NA,FALSE,FALSE,"Rocky",8,1,"US0213","US0210","US0210",8,11
"1362","US","US14","Survivor: Fiji",14,7,19,"Swapped","Ravu","Mookie",NA,"Lisi",NA,NA,NA,FALSE,FALSE,"Rocky",8,1,"US0214","US0211","US0210",8,11
"1363","US","US14","Survivor: Fiji",14,7,19,"Swapped","Ravu","Alex",NA,"Rocky",NA,NA,NA,FALSE,FALSE,"Rocky",8,1,"US0215","US0210","US0210",8,11
"1364","US","US14","Survivor: Fiji",14,7,19,"Swapped","Ravu","Dreamz",NA,"Rocky",NA,NA,NA,FALSE,FALSE,"Rocky",8,1,"US0219","US0210","US0210",8,11
"1365","US","US14","Survivor: Fiji",14,8,21,"Swapped","Ravu","Lisi",NA,"Dreamz",NA,NA,NA,FALSE,FALSE,"Lisi",9,1,"US0211","US0219","US0211",9,13
"1366","US","US14","Survivor: Fiji",14,8,21,"Swapped","Ravu","Edgardo",NA,"Lisi",NA,NA,NA,FALSE,FALSE,"Lisi",9,1,"US0213","US0211","US0211",9,13
"1367","US","US14","Survivor: Fiji",14,8,21,"Swapped","Ravu","Mookie",NA,"Lisi",NA,NA,NA,FALSE,FALSE,"Lisi",9,1,"US0214","US0211","US0211",9,13
"1368","US","US14","Survivor: Fiji",14,8,21,"Swapped","Ravu","Alex",NA,"Lisi",NA,NA,NA,FALSE,FALSE,"Lisi",9,1,"US0215","US0211","US0211",9,13
"1369","US","US14","Survivor: Fiji",14,8,21,"Swapped","Ravu","Dreamz",NA,"Lisi",NA,NA,NA,FALSE,FALSE,"Lisi",9,1,"US0219","US0211","US0211",9,13
"1370","US","US14","Survivor: Fiji",14,9,24,"Merged","Bula Bula","Michelle",NA,"Stacy",NA,NA,NA,FALSE,FALSE,"Michelle",10,1,"US0212","US0216","US0212",10,14
"1371","US","US14","Survivor: Fiji",14,9,24,"Merged","Bula Bula","Edgardo","Removed from tribal",NA,"Won immunity challenge","Removed from tribal",NA,FALSE,FALSE,"Michelle",10,1,"US0213",NA,"US0212",10,14
"1372","US","US14","Survivor: Fiji",14,9,24,"Merged","Bula Bula","Mookie",NA,"Stacy",NA,NA,NA,FALSE,FALSE,"Michelle",10,1,"US0214","US0216","US0212",10,14
"1373","US","US14","Survivor: Fiji",14,9,24,"Merged","Bula Bula","Alex",NA,"Michelle",NA,NA,NA,FALSE,FALSE,"Michelle",10,1,"US0215","US0212","US0212",10,14
"1374","US","US14","Survivor: Fiji",14,9,24,"Merged","Bula Bula","Stacy",NA,"Michelle",NA,NA,NA,FALSE,FALSE,"Michelle",10,1,"US0216","US0212","US0212",10,14
"1375","US","US14","Survivor: Fiji",14,9,24,"Merged","Bula Bula","Boo","Removed from tribal",NA,"Won immunity challenge","Removed from tribal",NA,FALSE,FALSE,"Michelle",10,1,"US0217",NA,"US0212",10,14
"1376","US","US14","Survivor: Fiji",14,9,24,"Merged","Bula Bula","Yau-Man","Removed from tribal",NA,"Won immunity challenge","Removed from tribal",NA,FALSE,FALSE,"Michelle",10,1,"US0218",NA,"US0212",10,14
"1377","US","US14","Survivor: Fiji",14,9,24,"Merged","Bula Bula","Dreamz",NA,"Michelle",NA,NA,NA,FALSE,FALSE,"Michelle",10,1,"US0219","US0212","US0212",10,14
"1378","US","US14","Survivor: Fiji",14,9,24,"Merged","Bula Bula","Cassandra","Removed from tribal",NA,"Won immunity challenge","Removed from tribal",NA,FALSE,FALSE,"Michelle",10,1,"US0220",NA,"US0212",10,14
"1379","US","US14","Survivor: Fiji",14,9,24,"Merged","Bula Bula","Earl","Removed from tribal",NA,"Won immunity challenge","Removed from tribal",NA,FALSE,FALSE,"Michelle",10,1,"US0221",NA,"US0212",10,14
"1380","US","US14","Survivor: Fiji",14,10,27,"Merged","Bula Bula","Edgardo",NA,"Cassandra",NA,NA,NA,FALSE,FALSE,"Edgardo",11,1,"US0213","US0220","US0213",11,16
"1381","US","US14","Survivor: Fiji",14,10,27,"Merged","Bula Bula","Mookie",NA,"Cassandra",NA,NA,NA,FALSE,FALSE,"Edgardo",11,1,"US0214","US0220","US0213",11,16
"1382","US","US14","Survivor: Fiji",14,10,27,"Merged","Bula Bula","Alex","Hidden","Cassandra",NA,NA,NA,FALSE,FALSE,"Edgardo",11,1,"US0215","US0220","US0213",11,16
"1383","US","US14","Survivor: Fiji",14,10,27,"Merged","Bula Bula","Stacy",NA,"Edgardo",NA,NA,NA,FALSE,FALSE,"Edgardo",11,1,"US0216","US0213","US0213",11,16
"1384","US","US14","Survivor: Fiji",14,10,27,"Merged","Bula Bula","Boo",NA,"Edgardo",NA,NA,NA,FALSE,FALSE,"Edgardo",11,1,"US0217","US0213","US0213",11,16
"1385","US","US14","Survivor: Fiji",14,10,27,"Merged","Bula Bula","Yau-Man","Individual","Edgardo",NA,NA,NA,FALSE,FALSE,"Edgardo",11,1,"US0218","US0213","US0213",11,16
"1386","US","US14","Survivor: Fiji",14,10,27,"Merged","Bula Bula","Dreamz",NA,"Mookie",NA,NA,NA,FALSE,FALSE,"Edgardo",11,1,"US0219","US0214","US0213",11,16
"1387","US","US14","Survivor: Fiji",14,10,27,"Merged","Bula Bula","Cassandra",NA,"Edgardo",NA,NA,NA,FALSE,FALSE,"Edgardo",11,1,"US0220","US0213","US0213",11,16
"1388","US","US14","Survivor: Fiji",14,10,27,"Merged","Bula Bula","Earl",NA,"Edgardo",NA,NA,NA,FALSE,FALSE,"Edgardo",11,1,"US0221","US0213","US0213",11,16
"1389","US","US14","Survivor: Fiji",14,11,30,"Merged","Bula Bula","Mookie",NA,"Boo",NA,NA,NA,FALSE,FALSE,"Mookie",12,1,"US0214","US0217","US0214",12,18
"1390","US","US14","Survivor: Fiji",14,11,30,"Merged","Bula Bula","Alex",NA,"Mookie",NA,NA,"Alex, Mookie",FALSE,FALSE,"Mookie",12,1,"US0215","US0214","US0214",12,18
"1391","US","US14","Survivor: Fiji",14,11,30,"Merged","Bula Bula","Stacy","Individual","Alex",NA,NA,"Alex, Mookie",FALSE,FALSE,"Mookie",12,1,"US0216","US0215","US0214",12,18
"1392","US","US14","Survivor: Fiji",14,11,30,"Merged","Bula Bula","Boo",NA,"Mookie",NA,NA,"Alex, Mookie",FALSE,FALSE,"Mookie",12,1,"US0217","US0214","US0214",12,18
"1393","US","US14","Survivor: Fiji",14,11,30,"Merged","Bula Bula","Yau-Man",NA,"Alex",NA,NA,"Alex, Mookie",FALSE,FALSE,"Mookie",12,1,"US0218","US0215","US0214",12,18
"1394","US","US14","Survivor: Fiji",14,11,30,"Merged","Bula Bula","Dreamz",NA,"Mookie",NA,NA,"Alex, Mookie",FALSE,FALSE,"Mookie",12,1,"US0219","US0214","US0214",12,18
"1395","US","US14","Survivor: Fiji",14,11,30,"Merged","Bula Bula","Cassandra",NA,"Mookie",NA,NA,"Alex, Mookie",FALSE,FALSE,"Mookie",12,1,"US0220","US0214","US0214",12,18
"1396","US","US14","Survivor: Fiji",14,11,30,"Merged","Bula Bula","Earl",NA,"Alex",NA,NA,"Alex, Mookie",FALSE,FALSE,"Mookie",12,1,"US0221","US0215","US0214",12,18
"1397","US","US14","Survivor: Fiji",14,12,33,"Merged","Bula Bula","Alex",NA,"Yau-Man",NA,NA,NA,FALSE,FALSE,"Alex",13,1,"US0215","US0218","US0215",13,20
"1398","US","US14","Survivor: Fiji",14,12,33,"Merged","Bula Bula","Stacy",NA,"Alex",NA,NA,NA,FALSE,FALSE,"Alex",13,1,"US0216","US0215","US0215",13,20
"1399","US","US14","Survivor: Fiji",14,12,33,"Merged","Bula Bula","Boo","Individual","Alex",NA,NA,NA,FALSE,FALSE,"Alex",13,1,"US0217","US0215","US0215",13,20
"1400","US","US14","Survivor: Fiji",14,12,33,"Merged","Bula Bula","Yau-Man",NA,"Alex",NA,NA,NA,FALSE,FALSE,"Alex",13,1,"US0218","US0215","US0215",13,20
"1401","US","US14","Survivor: Fiji",14,12,33,"Merged","Bula Bula","Dreamz",NA,"Alex",NA,NA,NA,FALSE,FALSE,"Alex",13,1,"US0219","US0215","US0215",13,20
"1402","US","US14","Survivor: Fiji",14,12,33,"Merged","Bula Bula","Cassandra",NA,"Alex",NA,NA,NA,FALSE,FALSE,"Alex",13,1,"US0220","US0215","US0215",13,20
"1403","US","US14","Survivor: Fiji",14,12,33,"Merged","Bula Bula","Earl",NA,"Alex",NA,NA,NA,FALSE,FALSE,"Alex",13,1,"US0221","US0215","US0215",13,20
"1404","US","US14","Survivor: Fiji",14,13,36,"Merged","Bula Bula","Stacy",NA,"Yau-Man",NA,NA,NA,TRUE,FALSE,"Stacy",14,1,"US0216","US0218","US0216",14,22
"1405","US","US14","Survivor: Fiji",14,13,36,"Merged","Bula Bula","Boo","Individual","Yau-Man",NA,NA,NA,TRUE,FALSE,"Stacy",14,1,"US0217","US0218","US0216",14,22
"1406","US","US14","Survivor: Fiji",14,13,36,"Merged","Bula Bula","Yau-Man","Hidden","Stacy",NA,NA,NA,FALSE,FALSE,"Stacy",14,1,"US0218","US0216","US0216",14,22
"1407","US","US14","Survivor: Fiji",14,13,36,"Merged","Bula Bula","Dreamz",NA,"Yau-Man",NA,NA,NA,TRUE,FALSE,"Stacy",14,1,"US0219","US0218","US0216",14,22
"1408","US","US14","Survivor: Fiji",14,13,36,"Merged","Bula Bula","Cassandra",NA,"Yau-Man",NA,NA,NA,TRUE,FALSE,"Stacy",14,1,"US0220","US0218","US0216",14,22
"1409","US","US14","Survivor: Fiji",14,13,36,"Merged","Bula Bula","Earl",NA,"Stacy",NA,NA,NA,FALSE,FALSE,"Stacy",14,1,"US0221","US0216","US0216",14,22
"1410","US","US14","Survivor: Fiji",14,14,37,"Merged","Bula Bula","Boo",NA,"Dreamz",NA,NA,NA,FALSE,FALSE,"Boo",15,1,"US0217","US0219","US0217",15,23
"1411","US","US14","Survivor: Fiji",14,14,37,"Merged","Bula Bula","Yau-Man","Individual","Boo",NA,NA,NA,FALSE,FALSE,"Boo",15,1,"US0218","US0217","US0217",15,23
"1412","US","US14","Survivor: Fiji",14,14,37,"Merged","Bula Bula","Dreamz",NA,"Boo",NA,NA,NA,FALSE,FALSE,"Boo",15,1,"US0219","US0217","US0217",15,23
"1413","US","US14","Survivor: Fiji",14,14,37,"Merged","Bula Bula","Cassandra",NA,"Boo",NA,NA,NA,FALSE,FALSE,"Boo",15,1,"US0220","US0217","US0217",15,23
"1414","US","US14","Survivor: Fiji",14,14,37,"Merged","Bula Bula","Earl","Hidden","Boo",NA,NA,NA,FALSE,FALSE,"Boo",15,1,"US0221","US0217","US0217",15,23
"1415","US","US14","Survivor: Fiji",14,14,38,"Merged","Bula Bula","Yau-Man",NA,"Cassandra",NA,NA,NA,FALSE,FALSE,"Yau-Man",16,1,"US0218","US0220","US0218",16,24
"1416","US","US14","Survivor: Fiji",14,14,38,"Merged","Bula Bula","Dreamz","Individual","Yau-Man",NA,NA,NA,FALSE,FALSE,"Yau-Man",16,1,"US0219","US0218","US0218",16,24
"1417","US","US14","Survivor: Fiji",14,14,38,"Merged","Bula Bula","Cassandra",NA,"Yau-Man",NA,NA,NA,FALSE,FALSE,"Yau-Man",16,1,"US0220","US0218","US0218",16,24
"1418","US","US14","Survivor: Fiji",14,14,38,"Merged","Bula Bula","Earl",NA,"Yau-Man",NA,NA,NA,FALSE,FALSE,"Yau-Man",16,1,"US0221","US0218","US0218",16,24
"1419","US","US15","Survivor: China",15,1,3,"Original","Zhan Hu","Chicken",NA,"Ashley",NA,NA,NA,FALSE,FALSE,"Chicken",1,1,"US0222","US0223","US0222",1,1
"1420","US","US15","Survivor: China",15,1,3,"Original","Zhan Hu","Ashley",NA,"Peih-Gee",NA,NA,NA,FALSE,FALSE,"Chicken",1,1,"US0223","US0233","US0222",1,1
"1421","US","US15","Survivor: China",15,1,3,"Original","Zhan Hu","Dave",NA,"Ashley",NA,NA,NA,FALSE,FALSE,"Chicken",1,1,"US0225","US0223","US0222",1,1
"1422","US","US15","Survivor: China",15,1,3,"Original","Zhan Hu","Sherea",NA,"Chicken",NA,NA,NA,FALSE,FALSE,"Chicken",1,1,"US0227","US0222","US0222",1,1
"1423","US","US15","Survivor: China",15,1,3,"Original","Zhan Hu","Jaime",NA,"Chicken",NA,NA,NA,FALSE,FALSE,"Chicken",1,1,"US0228","US0222","US0222",1,1
"1424","US","US15","Survivor: China",15,1,3,"Original","Zhan Hu","Frosti",NA,"Chicken",NA,NA,NA,FALSE,FALSE,"Chicken",1,1,"US0230","US0222","US0222",1,1
"1425","US","US15","Survivor: China",15,1,3,"Original","Zhan Hu","Erik",NA,"Chicken",NA,NA,NA,FALSE,FALSE,"Chicken",1,1,"US0232","US0222","US0222",1,1
"1426","US","US15","Survivor: China",15,1,3,"Original","Zhan Hu","Peih-Gee",NA,"Chicken",NA,NA,NA,FALSE,FALSE,"Chicken",1,1,"US0233","US0222","US0222",1,1
"1427","US","US15","Survivor: China",15,2,6,"Original","Zhan Hu","Ashley",NA,"Dave",NA,NA,NA,FALSE,FALSE,"Ashley",2,1,"US0223","US0225","US0223",2,3
"1428","US","US15","Survivor: China",15,2,6,"Original","Zhan Hu","Dave",NA,"Ashley",NA,NA,NA,FALSE,FALSE,"Ashley",2,1,"US0225","US0223","US0223",2,3
"1429","US","US15","Survivor: China",15,2,6,"Original","Zhan Hu","Sherea",NA,"Ashley",NA,NA,NA,FALSE,FALSE,"Ashley",2,1,"US0227","US0223","US0223",2,3
"1430","US","US15","Survivor: China",15,2,6,"Original","Zhan Hu","Jaime",NA,"Ashley",NA,NA,NA,FALSE,FALSE,"Ashley",2,1,"US0228","US0223","US0223",2,3
"1431","US","US15","Survivor: China",15,2,6,"Original","Zhan Hu","Frosti",NA,"Ashley",NA,NA,NA,FALSE,FALSE,"Ashley",2,1,"US0230","US0223","US0223",2,3
"1432","US","US15","Survivor: China",15,2,6,"Original","Zhan Hu","Erik",NA,"Ashley",NA,NA,NA,FALSE,FALSE,"Ashley",2,1,"US0232","US0223","US0223",2,3
"1433","US","US15","Survivor: China",15,2,6,"Original","Zhan Hu","Peih-Gee",NA,"Ashley",NA,NA,NA,FALSE,FALSE,"Ashley",2,1,"US0233","US0223","US0223",2,3
"1434","US","US15","Survivor: China",15,3,9,"Original","Fei Long","Leslie",NA,"Jean-Robert",NA,NA,NA,FALSE,FALSE,"Leslie",3,1,"US0224","US0229","US0224",3,5
"1435","US","US15","Survivor: China",15,3,9,"Original","Fei Long","Aaron",NA,"Leslie",NA,NA,NA,FALSE,FALSE,"Leslie",3,1,"US0226","US0224","US0224",3,5
"1436","US","US15","Survivor: China",15,3,9,"Original","Fei Long","Jean-Robert",NA,"Leslie",NA,NA,NA,FALSE,FALSE,"Leslie",3,1,"US0229","US0224","US0224",3,5
"1437","US","US15","Survivor: China",15,3,9,"Original","Fei Long","James",NA,"Leslie",NA,NA,NA,FALSE,FALSE,"Leslie",3,1,"US0231","US0224","US0224",3,5
"1438","US","US15","Survivor: China",15,3,9,"Original","Fei Long","Denise",NA,"Leslie",NA,NA,NA,FALSE,FALSE,"Leslie",3,1,"US0234","US0224","US0224",3,5
"1439","US","US15","Survivor: China",15,3,9,"Original","Fei Long","Amanda",NA,"Leslie",NA,NA,NA,FALSE,FALSE,"Leslie",3,1,"US0235","US0224","US0224",3,5
"1440","US","US15","Survivor: China",15,3,9,"Original","Fei Long","Courtney",NA,"Jean-Robert",NA,NA,NA,FALSE,FALSE,"Leslie",3,1,"US0236","US0229","US0224",3,5
"1441","US","US15","Survivor: China",15,3,9,"Original","Fei Long","Todd",NA,"Leslie",NA,NA,NA,FALSE,FALSE,"Leslie",3,1,"US0237","US0224","US0224",3,5
"1442","US","US15","Survivor: China",15,4,12,"Original","Zhan Hu","Dave",NA,"Sherea",NA,NA,NA,FALSE,FALSE,"Dave",4,1,"US0225","US0227","US0225",4,7
"1443","US","US15","Survivor: China",15,4,12,"Original","Zhan Hu","Sherea",NA,"Dave",NA,NA,NA,FALSE,FALSE,"Dave",4,1,"US0227","US0225","US0225",4,7
"1444","US","US15","Survivor: China",15,4,12,"Original","Zhan Hu","Jaime",NA,"Dave",NA,NA,NA,FALSE,FALSE,"Dave",4,1,"US0228","US0225","US0225",4,7
"1445","US","US15","Survivor: China",15,4,12,"Original","Zhan Hu","Frosti",NA,"Dave",NA,NA,NA,FALSE,FALSE,"Dave",4,1,"US0230","US0225","US0225",4,7
"1446","US","US15","Survivor: China",15,4,12,"Original","Zhan Hu","Erik",NA,"Dave",NA,NA,NA,FALSE,FALSE,"Dave",4,1,"US0232","US0225","US0225",4,7
"1447","US","US15","Survivor: China",15,4,12,"Original","Zhan Hu","Peih-Gee",NA,"Dave",NA,NA,NA,FALSE,FALSE,"Dave",4,1,"US0233","US0225","US0225",4,7
"1448","US","US15","Survivor: China",15,5,15,"Swapped","Zhan Hu","Aaron",NA,"James",NA,NA,NA,FALSE,FALSE,"Aaron",5,1,"US0226","US0231","US0226",5,8
"1449","US","US15","Survivor: China",15,5,15,"Swapped","Zhan Hu","Jaime",NA,"Aaron",NA,NA,NA,FALSE,FALSE,"Aaron",5,1,"US0228","US0226","US0226",5,8
"1450","US","US15","Survivor: China",15,5,15,"Swapped","Zhan Hu","James",NA,"Peih-Gee",NA,NA,NA,FALSE,FALSE,"Aaron",5,1,"US0231","US0233","US0226",5,8
"1451","US","US15","Survivor: China",15,5,15,"Swapped","Zhan Hu","Erik",NA,"Aaron",NA,NA,NA,FALSE,FALSE,"Aaron",5,1,"US0232","US0226","US0226",5,8
"1452","US","US15","Survivor: China",15,5,15,"Swapped","Zhan Hu","Peih-Gee",NA,"Aaron",NA,NA,NA,FALSE,FALSE,"Aaron",5,1,"US0233","US0226","US0226",5,8
"1453","US","US15","Survivor: China",15,6,18,"Swapped","Fei Long","Sherea",NA,"Jean-Robert",NA,NA,NA,FALSE,FALSE,"Sherea",6,1,"US0227","US0229","US0227",6,10
"1454","US","US15","Survivor: China",15,6,18,"Swapped","Fei Long","Jean-Robert",NA,"Sherea",NA,NA,NA,FALSE,FALSE,"Sherea",6,1,"US0229","US0227","US0227",6,10
